Country,code2,code,Rank-2015,Happiness-Score-2015,GDP-2015,Social-Support-2015,Healthy-Life-Expectancy-2015,Freedom-2015,Trust-2015,Generosity-2015,Dystopia-2015,Region,Rank-2016,Happiness-Score-2016,GDP-2016,Social-Support-2016,Healthy-Life-Expectancy-2016,Freedom-2016,Trust-2016,Generosity-2016,Dystopia-2016,Rank-2017,Happiness-Score-2017,GDP-2017,Social-Support-2017,Healthy-Life-Expectancy-2017,Freedom-2017,Generosity-2017,Trust-2017,Dystopia-2017,Rank-2018,Happiness-Score-2018,GDP-2018,Social-Support-2018,Healthy-Life-Expectancy-2018,Freedom-2018,Generosity-2018,Trust-2018,Dystopia-2018,Rank-2019,Happiness-Score-2019,GDP-2019,Social-Support-2019,Healthy-Life-Expectancy-2019,Freedom-2019,Generosity-2019,Trust-2019,Dystopia-2019,Rank-2020,Happiness-Score-2020,GDP-2020,Social-Support-2020,Healthy-Life-Expectancy-2020,Freedom-2020,Generosity-2020,Trust-2020,Dystopia-2020,Rank-2021,Happiness-Score-2021,GDP-2021,Social-Support-2021,Healthy-Life-Expectancy-2021,Freedom-2021,Generosity-2021,Trust-2021,Dystopia-2021,Rank-2022,Happiness-Score-2022,Dystopia-2022,GDP-2022,Social-Support-2022,Healthy-Life-Expectancy-2022,Freedom-2022,Generosity-2022,Trust-2022,Rank-2023,Happiness-Score-2023,GDP-2023,Social-Support-2023,Healthy-Life-Expectancy-2023,Freedom-2023,Generosity-2023,Trust-2023,Dystopia-2023,Avg-Happiness-Score
Mozambique,mz,MOZ,94,4.971,0.08308,1.02626,0.09131,0.34037,0.15603,0.22269,3.05137,0,0,0,0,0,0,0,0,0,0,113,4.550000191,0.23430565,0.870701015,0.106654435,0.480791092,0.322228104,0.179436386,2.355650902,123,4.417,0.198,0.902,0.173,0.531,0.206,0.158,2.249,123,4.466,0.204,0.986,0.39,0.494,0.197,0.138,2.057,120,4.623600006,0.178741366,0.955202878,0.324223638,0.56077534,0.220422104,0.163064316,2.221216202,115,4.794,0.183,0.634,0.196,0.608,0.228,0.163,2.783,101,5048.00,2641.00,578.00,660.00,191.00,593.00,185,200,97,4.954,0.57,0.885,0,0.625,0.161,0.192,2.519,4.096950025
Albania,al,ALB,95,4.959,0.87867,0.80434,0.81325,0.35733,0.06413,0.14272,1.89894,Central and Eastern Europe,109,4.655,0.9553,0.50163,0.73007,0.31866,0.05301,0.1684,1.92816,109,4.644000053,0.996192753,0.803685248,0.731159747,0.381498635,0.201312944,0.039864216,1.490441561,112,4.586,0.916,0.817,0.79,0.419,0.149,0.032,1.463,107,4.719,0.947,0.848,0.874,0.383,0.178,0.027,1.462,105,4.882699966,0.906653047,0.830483913,0.846329629,0.461945891,0.171027765,0.025361285,1.640897036,93,5.117,1.008,0.529,0.646,0.491,0.168,0.024,2.25,90,5199.00,1718.00,1439.00,646.00,719.00,511.00,138,28,83,5.277,1.449,0.951,0.48,0.549,0.133,0.037,1.678,4.854962502
Bosnia and Herzegovina,ba,BIH,96,4.949,0.83223,0.91916,0.79081,0.09245,0.00227,0.24808,2.06367,Central and Eastern Europe,87,5.163,0.93383,0.64367,0.70766,0.09511,0,0.29889,2.48406,90,5.18200016,0.982409418,1.069335938,0.705186307,0.204403177,0.328867495,0,1.892172575,93,5.129,0.915,1.078,0.758,0.28,0.216,0,1.882,78,5.386,0.945,1.212,0.845,0.212,0.263,0.006,1.903,69,5.674099922,0.91839546,1.203986526,0.813928187,0.305365741,0.264005244,0.001172487,2.16724205,64,5.813,1.032,0.919,0.618,0.395,0.261,0.005,2.583,67,5768.00,1869.00,1468.00,1068.00,665.00,448.00,244,6,71,5.633,1.467,1.361,0.429,0.485,0.247,0.008,1.635,5.36613751
Lesotho,ls,LSO,97,4.898,0.37545,1.04103,0.07612,0.31767,0.12504,0.16388,2.79832,0,0,0,0,0,0,0,0,0,0,139,3.808000088,0.521021247,1.190095186,0,0.390661299,0.157497272,0.11909464,1.42983532,141,3.808,0.472,1.215,0.079,0.423,0.116,0.112,1.391,144,3.802,0.489,1.169,0.168,0.359,0.107,0.093,1.417,143,3.652800083,0.45493874,1.088940024,0.100934811,0.409367532,0.102627642,0.050483823,1.445513964,145,3.512,0.451,0.731,0.007,0.405,0.103,0.015,1.8,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,2.935100021
Dominican Republic,do,DOM,98,4.885,0.89537,1.17202,0.66825,0.57672,0.14234,0.21684,1.21305,Latin America and Caribbean,89,5.155,1.02787,0.99496,0.57669,0.52259,0.12372,0.21286,1.69626,86,5.230000019,1.079373837,1.402416706,0.574873745,0.552589834,0.18696785,0.113945253,1.31946516,83,5.302,0.982,1.441,0.614,0.578,0.12,0.106,1.461,77,5.425,1.015,1.401,0.779,0.497,0.113,0.101,1.519,68,5.689199924,0.983191848,1.328888893,0.741901696,0.5628739,0.112196781,0.115945682,1.844246864,73,5.545,1.106,0.879,0.555,0.581,0.101,0.144,2.178,69,5737.00,1751.00,1538.00,1003.00,577.00,606.00,84,179,73,5.569,1.536,1.227,0.351,0.623,0.083,0.195,1.553,5.350024993
Laos,la,LAO,99,4.876,0.59066,0.73803,0.54909,0.59591,0.24249,0.42192,1.73799,Southeastern Asia,102,4.876,0.68042,0.5497,0.38291,0.52168,0.22423,0.43079,2.08637,0,0,0,0,0,0,0,0,0,110,4.623,0.72,1.034,0.441,0.626,0.23,0.174,1.398,105,4.796,0.764,1.03,0.551,0.547,0.266,0.164,1.474,104,4.888599873,0.714693844,0.987391889,0.486378282,0.612027287,0.27266711,0.194273964,1.621152639,100,5.03,0.808,0.598,0.33,0.643,0.268,0.179,2.204,95,5140.00,1709.00,1239.00,654.00,479.00,679.00,197,184,89,5.111,1.232,0.853,0.257,0.715,0.185,0.162,1.707,4.275074984
Mongolia,mn,MNG,100,4.874,0.82819,1.3006,0.60268,0.43626,0.02666,0.3323,1.34759,Eastern Asia,101,4.907,0.98853,1.08983,0.55469,0.35972,0.03285,0.34539,1.53586,100,4.954999924,1.027235866,1.493011236,0.557783484,0.394143969,0.33846423,0.032902289,1.111292362,94,5.125,0.914,1.517,0.575,0.395,0.253,0.032,1.439,83,5.285,0.948,1.531,0.667,0.317,0.235,0.038,1.549,81,5.456200123,0.904872775,1.458930612,0.615788162,0.355703115,0.263885736,0.046533126,1.810527563,70,5.677,0.966,1.065,0.442,0.397,0.263,0.053,2.492,68,5761.00,1999.00,1393.00,1197.00,467.00,398.00,247,59,61,5.84,1.379,1.494,0.244,0.425,0.239,0.058,2.001,5.264900006
Swaziland,sz,SWZ,101,4.867,0.71206,1.07284,0.07566,0.30658,0.0306,0.18259,2.48676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135,4.212,0.811,1.149,0,0.313,0.074,0.135,1.73,132,4.308100224,0.827539742,1.064835191,0.215585828,0.299935788,0.067264833,0.146765873,1.686207294,130,4.308,0.849,0.693,0.074,0.323,0.067,0.147,2.155,0,0.00,0.00,0.00,0.00,0.00,0.00,0,0,0,0,0,0,0,0,0,0,0,2.211887528
Greece,gr,GRC,102,4.857,1.15406,0.92933,0.88213,0.07699,0.01397,0,1.80101,Western Europe,99,5.033,1.24886,0.75473,0.80029,0.05822,0.04127,0,2.12944,87,5.227000237,1.289487481,1.239414573,0.810198903,0.095731251,0,0.043289777,1.749221563,79,5.358,1.154,1.202,0.879,0.131,0,0.044,1.948,82,5.287,1.181,1.156,0.999,0.067,0,0.034,1.85,77,5.514999866,1.128070116,1.168973565,0.979431748,0.173516348,0,0.048844352,2.016179085,68,5.723,1.273,0.811,0.76,0.243,0,0.074,2.561,58,5948.00,2119.00,1703.00,980.00,774.00,249.00,15,108,58,5.931,1.708,1.247,0.535,0.248,0.008,0.097,2.089,5.366375013
Lebanon,lb,LBN,103,4.839,1.02564,0.80001,0.83947,0.33916,0.04582,0.21854,1.57059,Middle East and Northern Africa,93,5.129,1.12268,0.64184,0.76171,0.26228,0.03061,0.23693,2.07339,88,5.224999905,1.074987531,1.129624248,0.735081077,0.288515985,0.264450759,0.03751383,1.695073843,80,5.358,0.965,1.179,0.785,0.503,0.214,0.136,1.576,91,5.197,0.987,1.224,0.815,0.216,0.166,0.027,1.762,111,4.771500111,0.889232516,1.19249332,0.788671136,0.18551667,0.158524141,0.021518147,1.53554225,123,4.584,1.045,0.868,0.595,0.175,0.14,0.026,1.736,145,2955.00,216.00,1392.00,498.00,631.00,103.00,82,34,136,2.392,1.417,0.476,0.398,0.123,0.061,0.027,-0.11,4.686937502
